"word","AW_POS","pep_id","searchname","PEP_POS","score","word_count","pos_percent","title","publishedat","polarity","art_id","url","category","author","shares"
veruntreuung,319,166,Jean-Claude Bastos,316,3,1047,30,Erschütterung in Zug und in Afrika,"2018-05-15T21:29:00Z",0.023690477,7516,https://www.bernerzeitung.ch/wirtschaft/paradise-papers/Erschuetterung-in-Zug-und-in-Afrika/story/13302063,,,{}
korruption,318,166,Jean-Claude Bastos,316,2,1047,30,Erschütterung in Zug und in Afrika,"2018-05-15T21:29:00Z",0.023690477,7516,https://www.bernerzeitung.ch/wirtschaft/paradise-papers/Erschuetterung-in-Zug-und-in-Afrika/story/13302063,,,{}
korruption,204,166,Jean-Claude Bastos,146,58,1047,14,Erschütterung in Zug und in Afrika,"2018-05-15T21:29:00Z",0.023690477,7516,https://www.bernerzeitung.ch/wirtschaft/paradise-papers/Erschuetterung-in-Zug-und-in-Afrika/story/13302063,,,{}
korruption,169,154,Donald Trump,130,39,521,25,Die Lage am Freitag: Abstieg zweier Superstars,"2018-06-29T03:55:00Z",0.0867816061,7447,http://www.spiegel.de/politik/deutschland/news-angela-merkel-joachim-loew-afd-parteitag-mexiko-margot-kaessmann-a-1214883.html,,,"{""facebook"": 19}"
betrug,969,151,Adrian Wüthrich,405,564,1200,34,"Wer mit wem, das kann eine entscheidende   Frage sein","2018-04-08T07:06:00Z",0.0413461551,7396,https://www.bernerzeitung.ch/region/oberaargau/Wer-mit-wem-das-kann-eine-entscheidende---Frage-sein/story/13552923,news/Politics,,{}
betrug,360,152,David Zuberbühler,234,126,461,51,"""Mister TCS AR"" ausgezeichnet","2018-04-26T03:06:00Z",0.140000001,7400,"https://www.tagblatt.ch/ostschweiz/appenzellerland/mister-tcs-ar-ausgezeichnet;art120091,5275661",news/Politics,,{}
vorteilsnahme,284,153,Pierre Maudet,269,15,360,75,Reise nach Abu Dhabi - Wie Überflieger Pierre Maudet plötzlich ins Zwielicht geriet,"2018-05-17T13:21:00Z",-0.0842105299,7421,https://www.srf.ch/news/schweiz/reise-nach-abu-dhabi-wie-ueberflieger-pierre-maudet-ploetzlich-ins-zwielicht-geriet-2,,,{}
korruption,249,153,Pierre Maudet,223,26,643,35,Genfer Staatsrat Maudet: Im Privatjet von Genf nach Teheran,"2018-05-30T05:16:00Z",0.0213178303,7415,https://www.nzz.ch/schweiz/genfer-staatsrat-pierre-maudet-im-privatjet-von-genf-nach-teheran-ld.1389917,,,{}
korruption,305,153,Pierre Maudet,292,13,379,77,Trotz neuen Enthüllungen rund um die Reise nach Abu Dhabi: Pierre Maudet wird Staatsratspräsident,"2018-05-22T20:38:00Z",-0.0120000001,7419,https://www.aargauerzeitung.ch/schweiz/trotz-neuen-enthuellungen-rund-um-die-reise-nach-abu-dhabi-pierre-maudet-wird-staatsratspraesident-132599235,,,{}
bestechung,161,153,Pierre Maudet,127,34,634,20,Pierre Maudets folgenreicher Schwatz mit dem Kronprinzen,"2018-05-18T22:49:00Z",0.103409089,7420,https://www.bernerzeitung.ch/schweiz/standard/Pierre-Maudets-folgenreicher-Schwatz-mit-dem-Kronprinzen/story/10008359,,,{}
beeinflussung,382,157,Christian Miesch,329,53,385,85,Da lachen höchstens die Kasachen | NZZ,"2018-06-20T19:46:00Z",-0.0549999997,7496,https://www.nzz.ch/schweiz/da-lachen-hoechstens-die-kasachen-ld.1396711,news/Politics,Heidi Gmür,"{""facebook"": 30}"
beeinflussung,326,157,Christian Miesch,266,60,385,69,Da lachen höchstens die Kasachen | NZZ,"2018-06-20T19:46:00Z",-0.0549999997,7496,https://www.nzz.ch/schweiz/da-lachen-hoechstens-die-kasachen-ld.1396711,news/Politics,Heidi Gmür,"{""facebook"": 30}"
bestechung,386,157,Christian Miesch,329,57,385,85,Da lachen höchstens die Kasachen | NZZ,"2018-06-20T19:46:00Z",-0.0549999997,7496,https://www.nzz.ch/schweiz/da-lachen-hoechstens-die-kasachen-ld.1396711,news/Politics,Heidi Gmür,"{""facebook"": 30}"
bestechung,146,157,Christian Miesch,104,42,385,27,Da lachen höchstens die Kasachen | NZZ,"2018-06-20T19:46:00Z",-0.0549999997,7496,https://www.nzz.ch/schweiz/da-lachen-hoechstens-die-kasachen-ld.1396711,news/Politics,Heidi Gmür,"{""facebook"": 30}"
bestechung,19,157,Christian Miesch,14,5,385,4,Da lachen höchstens die Kasachen | NZZ,"2018-06-20T19:46:00Z",-0.0549999997,7496,https://www.nzz.ch/schweiz/da-lachen-hoechstens-die-kasachen-ld.1396711,news/Politics,Heidi Gmür,"{""facebook"": 30}"
korruption,95,157,Christian Miesch,58,37,268,22,Nationalräte erklären sich für unantastbar,"2018-06-20T14:45:00Z",-0.118181817,7497,https://www.tagesanzeiger.ch/schweiz/standard/Nationalraete-erklaeren-sich-fuer-unantastbar/story/26877836,,Markus Häfliger,{}
bestechung,43,157,Christian Miesch,37,6,232,16,Kasachische Nachwehen | NZZ,"2018-06-20T06:18:00Z",-0.0714285746,7498,https://www.nzz.ch/schweiz/kasachische-nachwehen-ld.1396392,news/Politics,,{}
korruption,184,171,Nicolás Maduro,161,23,345,47,Venezuelas Botschafter kritisiert Schweizer Bundesrat - Blick,"2018-04-18T08:30:00Z",-0.0130434781,7556,https://www.blick.ch/news/schweiz/schweiz-venezuela-venezuelas-botschafter-faehrt-bundesrat-nach-sanktion-an-den-karren-id8267355.html,news/Politics,,{}
unterschlagung,1040,171,Nicolás Maduro,476,564,2062,23,"Kolumbien: Linkskandidat Gustavo Petro hat Chancen, Präsident zu werden","2018-03-10T06:18:00Z",0.168518513,7617,https://amerika21.de/analyse/196828/petro-koennte-praesident,news/Politics,Hans Weber,"{""facebook"": 46}"
korruption,1262,171,Nicolás Maduro,476,786,2062,23,"Kolumbien: Linkskandidat Gustavo Petro hat Chancen, Präsident zu werden","2018-03-10T06:18:00Z",0.168518513,7617,https://amerika21.de/analyse/196828/petro-koennte-praesident,news/Politics,Hans Weber,"{""facebook"": 46}"
bestechung,2309,133,Carlo Sommaruga,1329,980,2508,53,"""Hans Stöckli nimmt die Fakten nicht wahr""","2018-05-26T21:56:00Z",0.0467505231,7631,https://www.derbund.ch/sonntagszeitung/leserbriefe/Hans-Stoeckli-nimmt-die-Fakten-nicht-wahr/story/23294999,news/Politics,Keystone Bild,{}
korruption,115,140,Mauro Tuena,65,50,957,7,"Cannabis, Einbürgerung, Führerausweisentzug: Das hat der Nationalrat beschlossen","2018-09-11T16:49:00Z",-0.00235042744,7641,https://www.aargauerzeitung.ch/schweiz/cannabis-einbuergerung-fuehrerausweisentzug-das-hat-der-nationalrat-beschlossen-133150344,news/Politics,,{}
vorteilsnahme,456,153,Pierre Maudet,450,6,693,65,Vom WEF bis zu den Bundesratswahlen: Die Jahreschronik der Schweiz | St.Galler Tagblatt,"2018-12-28T17:15:00Z",0.166393444,7767,https://www.tagblatt.ch/schweiz/jahreschronik-schweiz-2018-ld.1079300,news/Politics,,{}
betrug,1534,8,Adrian Amstutz,814,720,2142,38,"""Einer muss ja dann und wann auf den Tisch hauen"" | NZZ","2018-10-23T03:39:00Z",0.0663925409,7842,https://www.nzz.ch/schweiz/einer-muss-ja-dann-und-wann-auf-den-tisch-hauen-ld.1430214,news/Politics,Christina Neuhaus,"{""facebook"": 27}"
korruption,200,9,Angelo Barrile,94,106,241,39,Keine Ruag-Munitionsfabrik in Brasilien - Blick,"2018-09-06T12:50:00Z",-0.264285713,7867,https://www.blick.ch/news/politik/bundesrat-raet-von-ruag-fabrikbau-ab-keine-schweizer-munition-made-in-brasil-id8818929.html,news/Politics,,"{""facebook"": 4}"
korruption,162,9,Angelo Barrile,94,68,241,39,Keine Ruag-Munitionsfabrik in Brasilien - Blick,"2018-09-06T12:50:00Z",-0.264285713,7867,https://www.blick.ch/news/politik/bundesrat-raet-von-ruag-fabrikbau-ab-keine-schweizer-munition-made-in-brasil-id8818929.html,news/Politics,,"{""facebook"": 4}"
betrug,117,10,Jacqueline Badran,29,88,431,7,Abstimmungssonntag vom 25.11. in Zürich: Der NZZ-Liveticker,"2018-11-25T13:19:00Z",0.151923075,7890,https://www.nzz.ch/zuerich/abstimmungssonntag-vom-2511-in-zuerich-der-nzz-liveticker-ld.1439026,news/Politics,,"{""facebook"": 17}"
korruption,1315,11,Guillaume Barazzone,1176,139,3162,37,"SVP-Ikone Toni Brunner tritt ab: ""Ich habe es gesehen""","2018-11-24T06:36:00Z",0.086803183,7935,https://www.watson.ch/!264072327,news/Politics,François Schmid-Bechtel,"{""facebook"": 4}"
bestechung,1241,11,Guillaume Barazzone,1176,65,3162,37,"SVP-Ikone Toni Brunner tritt ab: ""Ich habe es gesehen""","2018-11-24T06:36:00Z",0.086803183,7935,https://www.watson.ch/!264072327,news/Politics,François Schmid-Bechtel,"{""facebook"": 4}"
bestechung,606,157,Christian Miesch,597,9,894,67,"""Moral und Ethik kommen verspätet"": Sind Spesenaffären ein welsches Phänomen?","2018-11-15T04:34:00Z",0.0922535211,7937,https://www.watson.ch/!556236096,news/Politics,Daniel Fuchs,{}
bestechung,165,157,Christian Miesch,156,9,463,34,Spesenaffären und Korruption: Ist das ein Westschweizer Phänomen?,"2018-11-15T03:46:00Z",0.0965116248,7939,https://www.aargauerzeitung.ch/schweiz/spesenaffaeren-und-korruption-ist-das-ein-westschweizer-phaenomen-133719373,news/Politics,Daniel Fuchs,{}
vorteilsnahme,87,153,Pierre Maudet,82,5,409,20,"Reisen, Spenden, Spesen: Westschweizer Politstars straucheln","2018-11-09T00:49:00Z",-0.0408045985,7949,https://www.blick.ch/news/politik/reisen-spesen-spenden-der-tiefe-fall-der-welschen-politstars-id15007894.html,,Sermîn Faki,"{""facebook"": 6}"
betrug,762,97,Leo Müller,741,21,817,91,Der Luzerner CVP-Sitz im Ständerat ist heiss begehrt | Luzerner Zeitung,"2018-10-16T03:14:00Z",0.172340423,7968,https://www.luzernerzeitung.ch/zentralschweiz/luzern/der-luzerner-cvp-sitz-im-staenderat-ist-heiss-begehrt-ld.1061645,,Lukas Nussbaumer,{}
vorteilsnahme,111,153,Pierre Maudet,106,5,208,51,FDP-Vorstand leitet alle Kandidaturen an die Fraktion weiter,"2018-11-09T15:55:00Z",0.0666666701,7986,https://www.blick.ch/news/politik/bundesratswahl-der-fdp-vorstand-leitet-alle-kandidaturen-an-die-fraktion-weiter-id15009608.html,news/Politics,,{}
bestechung,365,14,Martin Bäumle,337,28,443,76,Überraschender Exit von Green-Cross-Schweiz-Chefin Gysi - Blick,"2018-09-07T00:03:00Z",-0.103448279,8012,https://www.blick.ch/news/wirtschaft/vergiftetes-klima-bei-umweltorganisation-green-cross-chefin-soll-finanzen-frisiert-haben-id8821706.html,,Claudia Gnehm,"{""facebook"": 39}"
betrug,172,4,Thomas Aeschi,96,76,431,22,Ein Ja zum Deal liegt in der Luft,"2018-09-11T22:00:00Z",0.0129032256,8052,https://www.tagesanzeiger.ch/schweiz/standard/ein-ja-zum-deal-liegt-in-der-luft/story/24670475,news/Politics,,"{""facebook"": 35}"
